file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\configurator\parser\model\ConditionMatch.java,org.apache.dubbo.rpc.cluster.configurator.parser.model.ConditionMatch,setProviderAddress/1[org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.match.AddressMatch],false,46,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\MetricsTest\Dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\common\extension\activate\impl\OldActivateExt1Impl2.java,org.apache.dubbo.common.extension.activate.impl.OldActivateExt1Impl2,echo/1[java.lang.String],false,25,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\ClusterUtilsTest.java,org.apache.dubbo.rpc.cluster.support.ClusterUtilsTest,testMergeLocalParams/0,false,136,4,1,0,1,1,7,16,0,4,0,7,0,0,0,0,0,0,22,2,4,0,0,0,0,0,28,0,0,false
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\ClusterUtilsTest.java,org.apache.dubbo.rpc.cluster.support.ClusterUtilsTest,setup/0,false,51,2,2,0,2,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\MetricsTest\Dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\support\ClusterUtilsTest.java,org.apache.dubbo.rpc.cluster.support.ClusterUtilsTest,testMergeUrl/0,false,57,4,1,0,1,1,18,30,0,5,0,18,0,0,0,0,0,0,37,2,7,12,0,0,0,0,32,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService4.java,com.service.DemoService4,DemoService4/0,true,20,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService4.java,com.service.DemoService4,getWrapper/0,false,22,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,isInitialized/0,false,192,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,isFailed/0,false,83,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,isStopping/0,false,73,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,setStopping/0,false,138,3,2,0,2,3,3,11,0,0,0,3,0,0,1,0,1,0,3,0,1,1,2,0,0,0,21,4,1,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,isStopped/0,false,78,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,AbstractDeployer/1[E],true,48,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,isPending/0,false,53,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,setPending/0,false,102,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,getIdentifier/0,false,196,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,addDeployListener/1[org.apache.dubbo.common.deploy.DeployListener<E>],false,93,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,setStopped/0,false,154,3,2,0,2,3,3,11,0,0,0,3,0,0,1,0,1,0,3,0,1,1,2,0,0,0,20,4,1,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,isStarting/0,false,68,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,getState/0,false,88,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,setStarted/0,false,122,3,2,0,2,3,3,11,0,0,0,3,0,0,1,0,1,0,3,0,1,1,2,0,0,0,20,4,1,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,setStarting/0,false,106,3,2,0,2,3,3,11,0,0,0,3,0,0,1,0,1,0,3,0,1,1,2,0,0,0,21,4,1,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,isRunning/0,false,58,0,0,0,0,3,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,getError/0,false,188,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,isStarted/0,false,63,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,removeDeployListener/1[org.apache.dubbo.common.deploy.DeployListener<E>],false,98,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\deploy\AbstractDeployer.java,org.apache.dubbo.common.deploy.AbstractDeployer,setFailed/1[java.lang.Throwable],false,170,3,2,0,2,3,3,12,0,0,1,3,0,0,1,0,1,0,3,0,2,1,2,0,0,0,19,4,1,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService1.java,com.service.DemoService1,getDemo4s/0,false,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService1.java,com.service.DemoService1,getDemo5s/0,false,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService1.java,com.service.DemoService1,getDemo7s/0,false,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService1.java,com.service.DemoService1,getDemo1/0,false,37,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService1.java,com.service.DemoService1,setDemo2/1[com.pojo.Demo2],false,39,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService1.java,com.service.DemoService1,echo2/0,false,51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService1.java,com.service.DemoService1,getTs/0,false,47,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\com\service\DemoService1.java,com.service.DemoService1,echo1/0,false,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\MetadataReportConfigTest.java,org.apache.dubbo.config.MetadataReportConfigTest,testFile/0,false,28,3,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,5,0,2,0,0,0,0,0,14,0,0,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,"ZookeeperDynamicConfiguration/3[org.apache.dubbo.configcenter.support.zookeeper.URL,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperTransporter,org.apache.dubbo.configcenter.support.zookeeper.ApplicationModel]",true,54,6,2,1,1,3,5,16,0,3,3,5,0,0,0,1,0,0,5,0,7,1,2,0,0,0,45,0,1,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,"publishConfigCas/4[java.lang.String,java.lang.String,java.lang.String,java.lang.Object]",false,122,1,0,0,0,5,4,14,2,1,4,4,0,0,0,2,1,2,4,1,1,0,2,0,0,0,19,1,1,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,getInternalProperty/1[java.lang.String],false,95,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,true
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,"getConfigItem/2[java.lang.String,java.lang.String]",false,142,1,0,0,0,1,2,4,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,doGetConfig/1[java.lang.String],false,137,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,"doRemoveListener/2[java.lang.String,org.apache.dubbo.configcenter.support.zookeeper.ConfigurationListener]",false,171,3,2,0,2,3,4,6,0,1,2,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,4,0,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,"doPublishConfig/2[java.lang.String,java.lang.String]",false,116,0,0,0,0,1,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,doRemoveConfig/1[java.lang.String],false,148,0,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,doGetConfigKeys/1[java.lang.String],false,154,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,"doAddListener/4[java.lang.String,org.apache.dubbo.configcenter.support.zookeeper.ConfigurationListener,java.lang.String,java.lang.String]",false,159,3,3,0,3,2,4,10,0,2,4,4,0,0,0,1,0,0,0,0,2,0,1,0,0,0,12,4,0,false
C:\MetricsTest\Dubbo\dubbo-configcenter\dubbo-configcenter-zookeeper\src\main\java\org\apache\dubbo\configcenter\support\zookeeper\ZookeeperDynamicConfiguration.java,org.apache.dubbo.configcenter.support.zookeeper.ZookeeperDynamicConfiguration,doClose/0,false,100,2,2,0,2,2,6,8,0,1,0,6,0,0,1,0,0,0,0,0,2,0,1,0,0,0,10,4,0,false
C:\MetricsTest\Dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\common\extension\activate\impl\OldActivateExt1Impl3.java,org.apache.dubbo.common.extension.activate.impl.OldActivateExt1Impl3,echo/1[java.lang.String],false,25,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\threadpool\support\eager\EagerThreadPoolExecutorTest.java,org.apache.dubbo.common.threadpool.support.eager.EagerThreadPoolExecutorTest$Anonymous1,"retryOffer/3[java.lang.Runnable,long,java.util.concurrent.TimeUnit]",false,235,0,0,0,0,2,3,6,1,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0,false
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\condition\config\model\ConditionRuleParser.java,org.apache.dubbo.rpc.cluster.router.condition.config.model.ConditionRuleParser,parse/1[java.lang.String],false,43,5,5,1,4,2,6,10,1,3,1,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,14,9,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,getFuture/0,false,456,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,getS/0,false,462,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,getGenericFuture/0,false,468,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,getString/0,false,458,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,getT/0,false,460,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,getGenericWithUpperFuture/0,false,466,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ReflectUtilsTest.java,org.apache.dubbo.common.utils.ReflectUtilsTest$TypeClass,getListFuture/0,false,464,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\route\StandardMeshRuleRouterFactory.java,org.apache.dubbo.rpc.cluster.router.mesh.route.StandardMeshRuleRouterFactory,"getRouter/2[java.lang.Class<T>,org.apache.dubbo.rpc.cluster.router.mesh.route.URL]",false,27,4,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\manager\IsolationExecutorRepository.java,org.apache.dubbo.common.threadpool.manager.IsolationExecutorRepository,getExecutorSupport/1[org.apache.dubbo.common.URL],false,75,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\manager\IsolationExecutorRepository.java,org.apache.dubbo.common.threadpool.manager.IsolationExecutorRepository,"getProviderKey/2[org.apache.dubbo.rpc.model.ProviderModel,org.apache.dubbo.common.URL]",false,57,3,2,0,2,2,4,8,2,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,4,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\manager\IsolationExecutorRepository.java,org.apache.dubbo.common.threadpool.manager.IsolationExecutorRepository,"setThreadNameIfAbsent/2[org.apache.dubbo.common.URL,java.lang.String]",false,40,1,2,0,2,2,2,6,1,0,2,2,0,0,0,1,0,0,1,0,1,1,1,0,0,0,23,4,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\manager\IsolationExecutorRepository.java,org.apache.dubbo.common.threadpool.manager.IsolationExecutorRepository,getProviderKey/1[org.apache.dubbo.common.URL],false,48,1,2,0,2,2,4,8,2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,4,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\manager\IsolationExecutorRepository.java,org.apache.dubbo.common.threadpool.manager.IsolationExecutorRepository,IsolationExecutorRepository/1[org.apache.dubbo.rpc.model.ApplicationModel],true,35,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\manager\IsolationExecutorRepository.java,org.apache.dubbo.common.threadpool.manager.IsolationExecutorRepository,createExecutor/1[org.apache.dubbo.common.URL],false,66,1,1,0,1,2,3,7,2,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18,4,0,false
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\javaconfig\JavaConfigReferenceBeanTest.java,org.apache.dubbo.config.spring.reference.javaconfig.JavaConfigReferenceBeanTest$CommonConfig,localMissClassGenericServiceImpl/0,false,372,4,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,12,1,0,false
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\javaconfig\JavaConfigReferenceBeanTest.java,org.apache.dubbo.config.spring.reference.javaconfig.JavaConfigReferenceBeanTest$CommonConfig,helloServiceImpl/0,false,366,4,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\MetricsTest\Dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\javaconfig\JavaConfigReferenceBeanTest.java,org.apache.dubbo.config.spring.reference.javaconfig.JavaConfigReferenceBeanTest$CommonConfig,testBean/1[org.apache.dubbo.config.spring.api.HelloService],false,360,2,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,testForm1/1[java.lang.String],false,78,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,testBody2/1[po.TestPO],false,67,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,"hello/2[java.lang.Integer,java.lang.Integer]",false,33,5,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,testBody5/1[po.TestPO],false,72,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,testForm2/1[org.apache.dubbo.demo.MultivaluedMap],false,84,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,sayHello/1[java.lang.String],false,43,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,getRemoteApplicationName/0,false,48,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,testBody2/1[java.lang.Boolean],false,62,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,error/0,false,39,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,testBody/1[java.lang.Integer],false,52,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\MetricsTest\Dubbo\dubbo-demo\dubbo-demo-interface\src\main\java\org\apache\dubbo\demo\RestDemoService.java,org.apache.dubbo.demo.RestDemoService,testBody2/1[java.lang.String],false,57,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\media\Image.java,org.apache.dubbo.common.model.media.Image,getUri/0,false,75,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\media\Image.java,org.apache.dubbo.common.model.media.Image,getWidth/0,false,91,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\MetricsTest\Dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\model\media\Image.java,org.apache.dubbo.common.model.media.Image,setTitle/1[java.lang.String],false,87,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
