file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\MetricsTest\SS\test\it\parser\src\main\java\org\apache\shardingsphere\test\it\sql\parser\internal\cases\parser\jaxb\segment\impl\distsql\ExpectedAlgorithm.java,org.apache.shardingsphere.test.it.sql.parser.internal.cases.parser.jaxb.segment.impl.distsql.ExpectedAlgorithm,class,6,21,15,6,0,4,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,4,0,0,0,0,0,2,0,1,0,2,0,0,0,0,10,17,0
C:\MetricsTest\SS\parser\distsql\statement\src\main\java\org\apache\shardingsphere\distsql\statement\rdl\resource\unit\type\AlterStorageUnitStatement.java,org.apache.shardingsphere.distsql.statement.rdl.resource.unit.type.AlterStorageUnitStatement,class,4,4,0,4,0,5,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,17,0
C:\MetricsTest\SS\test\it\parser\src\main\java\org\apache\shardingsphere\test\it\sql\parser\internal\cases\parser\jaxb\statement\rdl\rule\sharding\DropShardingKeyGeneratorStatementTestCase.java,org.apache.shardingsphere.test.it.sql.parser.internal.cases.parser.jaxb.statement.rdl.rule.sharding.DropShardingKeyGeneratorStatementTestCase,class,5,5,0,5,0,2,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,4,0,0,0,0,0,2,0,1,0,2,0,0,0,0,20,17,0
C:\MetricsTest\SS\infra\binder\src\test\java\org\apache\shardingsphere\infra\binder\context\segment\select\projection\DerivedColumnTest.java,org.apache.shardingsphere.infra.binder.context.segment.select.projection.DerivedColumnTest,class,2,2,0,2,5,1,0,7,10,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,11,27,0,0,0,0,0,15,4,0,0,0,0,0,0,0,12,0,0
C:\MetricsTest\SS\parser\sql\statement\src\main\java\org\apache\shardingsphere\sql\parser\sql\dialect\statement\mysql\dal\MySQLShowTriggersStatement.java,org.apache.shardingsphere.sql.parser.sql.dialect.statement.mysql.dal.MySQLShowTriggersStatement,class,6,6,0,6,2,2,0,1,1,0.5,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,21,17,0
C:\MetricsTest\SS\features\sharding\api\src\main\java\org\apache\shardingsphere\sharding\api\sharding\standard\StandardShardingAlgorithm.java,org.apache.shardingsphere.sharding.api.sharding.standard.StandardShardingAlgorithm,interface,4,11,7,4,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\MetricsTest\SS\infra\algorithm\key-generator\type\snowflake\src\test\java\org\apache\shardingsphere\infra\algorithm\keygen\snowflake\SnowflakeKeyGenerateAlgorithmTest.java,org.apache.shardingsphere.infra.algorithm.keygen.snowflake.SnowflakeKeyGenerateAlgorithmTest,class,13,14,1,13,23,1,0,48,43,0.7142857,0.3181818,0.3181818,14,0,0,3,0,11,12,0,0,0,3,3,0,3,0,0,3,0,20,130,0,1,0,0,9,30,81,33,11,33,1,0,0,9,106,0,0
C:\MetricsTest\SS\features\encrypt\core\src\main\java\org\apache\shardingsphere\encrypt\rewrite\parameter\rewriter\EncryptPredicateParameterRewriter.java,org.apache.shardingsphere.encrypt.rewrite.parameter.rewriter.EncryptPredicateParameterRewriter,class,18,21,3,18,11,1,0,33,4,0.6666667,0,0,4,0,2,2,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,31,3,2,0,0,3,1,0,5,0,8,2,0,0,1,45,17,0
C:\MetricsTest\SS\infra\binder\src\test\java\org\apache\shardingsphere\infra\binder\context\statement\dml\InsertStatementContextTest.java,org.apache.shardingsphere.infra.binder.context.statement.dml.InsertStatementContextTest,class,34,35,1,34,44,1,0,80,861,0,0,0,42,0,0,10,0,32,32,0,0,0,0,0,0,0,0,0,0,0,36,239,2,0,0,0,0,64,172,41,0,41,0,0,0,0,78,0,0
C:\MetricsTest\SS\infra\util\src\main\java\org\apache\shardingsphere\infra\util\yaml\constructor\ShardingSphereYamlConstruct.java,org.apache.shardingsphere.infra.util.yaml.constructor.ShardingSphereYamlConstruct,interface,2,4,2,2,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
